Year,Type,Country,Sex,Age,Fatal,month,specie,size
2012,Unprovoked,REUNION,M,joven,Y,Jul,,
2012,Invalid,TRINIDAD & TOBAGO,M,joven,Y,Jul,,
2012,Invalid,CANADA,F,joven,N,Jul,,
2012,Unprovoked,AUSTRALIA,M,joven,Y,Jul,white,grande
2012,Unprovoked,USA,F,mediana edad,N,Jul,,
2012,Unprovoked,BAHAMAS,M,,N,Jul,,
2012,Invalid,AUSTRALIA,F,mediana edad,Y,Jul,,
2012,Unprovoked,USA,M,mediana edad,N,Jul,,grande
2012,Unprovoked,SOUTH AFRICA,M,adulto,N,Jul,,grande
2012,Invalid,CROATIA,,mediana edad,N,Jun,,
2012,Unprovoked,USA,M,niño,N,Jun,,
2012,Unprovoked,USA,M,adulto,N,Jun,,
2012,Unprovoked,USA,F,adolescente,N,Jun,,
2012,Unprovoked,AUSTRALIA,M,,N,Jun,,
2012,Unprovoked,USA,M,adolescente,N,Jun,,
2012,Unprovoked,AUSTRALIA,M,mediana edad,N,Jun,,grande
2012,Invalid,USA,M,adolescente,N,Jun,,
2012,Unprovoked,USA,F,niño,N,Jun,,
2012,Provoked,USA,M,joven,N,Jun,nurse,
2012,Unprovoked,USA,F,joven,N,Jun,,
2012,Unprovoked,USA,M,,N,Jun,,
2012,Unprovoked,USA,M,,N,Jun,,
2012,Unprovoked,USA,M,adolescente,N,Jun,blacktip,
2012,Unprovoked,AUSTRALIA,M,mediana edad,N,Jun,,chico
2012,Provoked,ITALY,M,mediana edad,N,Jun,blue,mediano
2012,Unprovoked,AUSTRALIA,M,adulto,N,Jun,white,mediano
2012,Unprovoked,USA,F,adolescente,N,Jun,,
2012,Unprovoked,USA,M,adulto,N,Jun,,
2012,Unprovoked,USA,F,adulto,N,May,,
2012,Unprovoked,MEXICO,M,mediana edad,N,May,bull,grande
2012,Unprovoked,USA,M,joven,N,May,,chico
2012,Unprovoked,USA,M,,N,May,tiger,mediano
2012,Unprovoked,FIJI,M,joven,N,May,,
2012,Unprovoked,USA,M,adulto,N,May,white,
2012,Unprovoked,USA,F,mediana edad,N,May,,
2012,Unprovoked,USA,F,adolescente,N,May,white,
2012,Unprovoked,USA,M,adulto,N,Apr,,chico
2012,Unprovoked,SOUTH AFRICA,M,joven,Y,Apr,white,grande
2012,Unprovoked,AUSTRALIA,M,adulto,N,Apr,white,grande
2012,Unprovoked,USA,M,adulto,N,Apr,tiger,grande
2012,Unprovoked,AUSTRALIA,M,adulto,Y,Mar,white,grande
2012,Unprovoked,USA,M,joven,N,Mar,,
2012,Boating,AUSTRALIA,,,N,Mar,white,
2012,Unprovoked,AUSTRALIA,M,joven,N,Mar,,
2012,Unprovoked,USA,M,mediana edad,N,Mar,,chico
2012,Unprovoked,USA,F,adolescente,N,Mar,,chico
2012,Unprovoked,USA,M,adolescente,N,Mar,,chico
2012,Provoked,AUSTRALIA,F,adulto,N,Mar,,
2012,Unprovoked,NEW ZEALAND,M,,N,Mar,,
2012,Unprovoked,REUNION,M,adulto,N,Mar,,
2012,Unprovoked,USA,M,joven,N,Mar,,chico
2012,Invalid,SAUDI ARABIA,M,mediana edad,N,Mar,,
2012,Provoked,CHILE,M,,N,Mar,,
2012,Provoked,USA,M,,N,Feb,spinner,
2012,Unprovoked,AUSTRALIA,M,,N,Feb,,
2012,Boating,SOUTH AFRICA,,,N,Feb,white,grande
2012,Unprovoked,AUSTRALIA,M,adulto,N,Feb,,
2012,Unprovoked,USA,,,N,Jan,,mediano
2012,Unprovoked,BAHAMAS,M,,N,Jan,tiger,
2012,Unprovoked,AUSTRALIA,M,adulto,N,Jan,tiger,grande
2012,Provoked,TAIWAN,M,joven,N,Jan,,
2012,Unprovoked,AUSTRALIA,M,mediana edad,N,Jan,white,mediano
2012,Unprovoked,SOUTH AFRICA,M,adulto,Y,Jan,,
2012,Unprovoked,USA,M,mediana edad,N,Jan,white,
2012,Unprovoked,AUSTRALIA,M,adulto,N,Jan,,mediano
2012,Unprovoked,AUSTRALIA,M,adulto,N,Jan,,grande
2011,Unprovoked,USA,M,,N,Dec,,
2011,Invalid,ANTIGUA,M,,N,Dec,,
2011,Unprovoked,ECUADOR,M,joven,N,Dec,,
2011,Unprovoked,USA,M,adulto,N,Dec,,
2011,Provoked,USA,M,,N,Dec,,mediano
2011,Unprovoked,SOUTH AFRICA,M,adulto,N,Dec,,
2011,Unprovoked,AUSTRALIA,M,mediana edad,N,Dec,white,mediano
2011,Invalid,SOUTH AFRICA,M,,N,Dec,,
2011,Unprovoked,AUSTRALIA,M,adolescente,N,Dec,wobbegong,
2011,Unprovoked,USA,F,,N,Dec,,
2011,Invalid,AUSTRALIA,,,Y,Dec,,
2011,Unprovoked,AUSTRALIA,M,mediana edad,N,Dec,,
2011,Unprovoked,INDONESIA,M,joven,N,Nov,,
2011,Unprovoked,AUSTRALIA,M,niño,N,Nov,,
2011,Unprovoked,USA,M,,N,Nov,white,grande
2011,Unprovoked,PAPUA NEW GUINEA,M,,N,Nov,,
2011,Unprovoked,BRAZIL,M,adulto,N,Nov,,
2011,Unprovoked,REUNION,M,mediana edad,N,Nov,,
2011,Unprovoked,USA,M,adulto,N,Oct,white,
2011,Unprovoked,SCOTLAND,M,adulto,N,Oct,,mediano
2011,Provoked,SOUTH AFRICA,,,N,Oct,raggedoth,
2011,Unprovoked,AUSTRALIA,M,adulto,Y,Oct,white,grande
2011,Unprovoked,USA,M,mediana edad,N,Oct,white,grande
2011,Unprovoked,AUSTRALIA,M,mediana edad,N,Oct,,chico
2011,Unprovoked,USA,M,,N,Oct,,chico
2011,Unprovoked,USA,M,,N,Oct,,grande
2011,Unprovoked,AUSTRALIA,M,mediana edad,Y,Oct,,
2011,Boating,REUNION,M,mediana edad,N,Oct,,mediano
2011,Unprovoked,USA,M,,N,Oct,,
2011,Unprovoked,USA,M,adulto,N,Oct,,
2011,Invalid,USA,M,adulto,N,Sep,,
2011,Provoked,DOMINICAN REPUBLIC,M,mediana edad,N,Sep,,
2011,Unprovoked,SOUTH AFRICA,M,mediana edad,N,Sep,white,
2011,Unprovoked,USA,M,joven,N,Sep,bull,mediano
2011,Unprovoked,USA,M,niño,N,Sep,,
2011,Boating,USA,M,,N,Sep,,
2011,Unprovoked,REUNION,M,adulto,Y,Sep,,
2011,Unprovoked,KENYA,M,adolescente,Y,Sep,,
2011,Unprovoked,USA,M,adulto,N,Sep,,chico
2011,Unprovoked,USA,M,adulto,N,Sep,,
2011,Unprovoked,PAPUA NEW GUINEA,M,adulto,N,Sep,tiger,mediano
2011,Unprovoked,USA,,,N,Sep,,
2011,Unprovoked,AUSTRALIA,M,joven,Y,Sep,white,
2011,Unprovoked,USA,M,joven,N,Sep,,mediano
2011,Unprovoked,USA,M,joven,N,Aug,,mediano
2011,Invalid,AUSTRALIA,M,mediana edad,Y,Aug,,
2011,Unprovoked,USA,F,adulto,N,Aug,,
2011,Unprovoked,RUSSIA,M,,N,Aug,,
2011,Unprovoked,USA,M,joven,N,Aug,,
2011,Unprovoked,USA,M,niño,N,Aug,,
2011,Unprovoked,SOUTH AFRICA,M,mediana edad,Y,Aug,,mediano
2011,Unprovoked,RUSSIA,M,adolescente,N,Aug,,
2011,Unprovoked,USA,F,,N,Aug,,chico
2011,Invalid,USA,M,adolescente,N,Aug,,
2011,Unprovoked,RUSSIA,M,adulto,N,Aug,,grande
2011,Unprovoked,FRENCH POLYNESIA,M,adulto,N,Aug,,
2011,Unprovoked,USA,M,adulto,N,Aug,,
2011,Unprovoked,SEYCHELLES,M,adulto,Y,Aug,bull,mediano
2011,Invalid,USA,M,niño,N,Aug,,
2011,Unprovoked,USA,M,mediana edad,N,Aug,,
2011,Unprovoked,SEYCHELLES,M,adulto,Y,Aug,,
2011,Invalid,BRAZIL,M,adolescente,Y,Jul,,
2011,Sea Disaster,PHILIPPINES,M,mediana edad,N,Jul,,
2011,Unprovoked,USA,M,,N,Jul,,
2011,Unprovoked,SOUTH AFRICA,M,adulto,N,Jul,white,grande
2011,Unprovoked,USA,F,niño,N,Jul,,
2011,Unprovoked,REUNION,M,,N,Jul,,
2011,Unprovoked,USA,M,,N,Jul,,
2011,Unprovoked,BAHAMAS,M,mediana edad,N,Jul,,
2011,Unprovoked,USA,M,adolescente,N,Jul,,
2011,Unprovoked,USA,M,adolescente,N,Jul,,
2011,Unprovoked,REUNION,M,adolescente,N,Jul,,
2011,Unprovoked,COLUMBIA,M,adolescente,N,Jul,,
2011,Unprovoked,TURKS & CAICOS,M,adulto,N,Jun,,
2011,Unprovoked,BRAZIL,M,joven,N,Jun,,
2011,Unprovoked,SOUTH AFRICA,M,joven,N,Jun,,grande
2011,Unprovoked,USA,F,niño,N,Jun,bull,mediano
2011,Unprovoked,USA,M,,N,Jun,,chico
2011,Unprovoked,USA,M,joven,N,Jun,,
2011,Unprovoked,TURKS & CAICOS,M,adulto,N,Jun,,chico
2011,Unprovoked,COSTA RICA,M,adolescente,Y,Jun,,
2011,Unprovoked,REUNION,M,adulto,Y,Jun,,
2011,Unprovoked,USA,M,adulto,N,Jun,blacktip,chico
2011,Boating,UNITED KINGDOM,,,N,Jun,,mediano
2011,Unprovoked,COLUMBIA,M,joven,N,Jun,,
2011,Unprovoked,USA,M,adulto,N,Jun,,mediano
2011,Unprovoked,USA,M,joven,N,Jun,,chico
2011,Unprovoked,MALAYSIA,F,,N,Jun,,
2011,Unprovoked,USA,F,joven,N,May,,
2011,Unprovoked,SOUTH AFRICA,M,adulto,N,May,white,
2011,Unprovoked,USA,F,,N,May,tiger,grande
2011,Unprovoked,USA,F,,N,May,tiger,
2011,Unprovoked,SOUTH AFRICA,M,adulto,Y,May,zambesi,
2011,Unprovoked,NEW CALEDONIA,M,adolescente,Y,May,tiger,mediano
2011,Unprovoked,USA,M,tercera edad,N,May,,
2011,Unprovoked,USA,M,adulto,N,May,,
2011,Provoked,USA,M,,N,May,,mediano
2011,Invalid,UNITED ARAB EMIRATES (UAE),M,mediana edad,N,May,,
2011,Unprovoked,SOUTH AFRICA,M,adulto,N,May,,
2011,Unprovoked,USA,M,adulto,N,Apr,bull,grande
2011,Unprovoked,AUSTRALIA,M,adolescente,N,Apr,reef,chico
2011,Unprovoked,USA,M,mediana edad,N,Apr,,chico
2011,Unprovoked,NEW ZEALAND,M,mediana edad,N,Apr,,
2011,Unprovoked,INDONESIA,M,,N,Apr,bull,mediano
2011,Unprovoked,FIJI,M,adulto,N,Apr,,
2011,Provoked,USA,M,,N,Mar,,
2011,Unprovoked,MEXICO,F,,N,Mar,bull,
2011,Unprovoked,AUSTRALIA,M,mediana edad,N,Mar,bull,mediano
2011,Unprovoked,MEXICO,M,mediana edad,N,Mar,,
2011,Unprovoked,FIJI,M,adulto,N,Mar,,
2011,Unprovoked,AUSTRALIA,F,joven,N,Mar,,grande
2011,Invalid,EGYPT,F,,N,Mar,,
2011,Unprovoked,AUSTRALIA,M,,N,Mar,,
2011,Provoked,AUSTRALIA,M,adulto,N,Feb,bull,mediano
2011,Unprovoked,NEW CALEDONIA,M,joven,N,Feb,,chico
2011,Unprovoked,REUNION,M,adulto,N,Feb,,
2011,Unprovoked,AUSTRALIA,M,mediana edad,Y,Feb,,
2011,Provoked,AUSTRALIA,M,,N,Feb,,chico
2011,Unprovoked,AUSTRALIA,M,mediana edad,N,Feb,,
2011,Provoked,MEXICO,M,,N,Feb,,
2011,Unprovoked,SOUTH AFRICA,M,adulto,N,Feb,,
2011,Unprovoked,MEXICO,F,adulto,N,Jan,,mediano
2011,Provoked,MEXICO,M,adulto,N,Jan,,
2011,Unprovoked,BAHAMAS,M,mediana edad,N,Jan,,
2011,Invalid,AUSTRALIA,F,niño,N,Jan,,
2011,Unprovoked,SOUTH AFRICA,M,adolescente,Y,Jan,,
2011,Unprovoked,MEXICO,M,adulto,N,Jan,,
2011,Boating,AUSTRALIA,,,N,Jan,white,
2010,Unprovoked,USA,M,adolescente,N,Dec,,mediano
2010,Unprovoked,FIJI,M,,N,Dec,,
2010,Unprovoked,USA,M,mediana edad,N,Dec,,
2010,Unprovoked,EGYPT,F,tercera edad,Y,Dec,,mediano
2010,Unprovoked,INDONESIA,M,,N,Dec,,
2010,Unprovoked,EGYPT,M,mediana edad,N,Dec,mako,
2010,Unprovoked,EGYPT,M,mediana edad,N,Dec,mako,
2010,Unprovoked,EGYPT,F,tercera edad,N,Nov,,mediano
2010,Unprovoked,EGYPT,F,mediana edad,N,Nov,,mediano
2010,Unprovoked,SAMOA,M,mediana edad,N,Nov,,
2010,Invalid,AUSTRALIA,M,,Y,Nov,,
2010,Provoked,USA,M,adulto,N,Nov,,
2010,Unprovoked,DOMINICAN REPUBLIC,M,joven,Y,Nov,,
2010,Boating,AUSTRALIA,M,,N,Nov,white,
2010,Unprovoked,AUSTRALIA,F,joven,N,Oct,white,
2010,Unprovoked,AUSTRALIA,M,,N,Oct,,
2010,Unprovoked,USA,M,,N,Oct,,
2010,Provoked,AZORES,M,,N,Oct,,
2010,Unprovoked,USA,M,adulto,N,Oct,,mediano
2010,Unprovoked,AUSTRALIA,M,adolescente,N,Oct,,
2010,Unprovoked,USA,M,joven,Y,Oct,white,grande
2010,Unprovoked,EGYPT,F,,N,Oct,,
2010,Unprovoked,AUSTRALIA,M,joven,N,Oct,bull,chico
2010,Unprovoked,BAHAMAS,M,,N,Oct,lemon,
2010,Unprovoked,BAHAMAS,F,,N,Oct,,mediano
2010,Unprovoked,SOUTH AFRICA,M,,N,Oct,,
2010,Unprovoked,USA,M,adulto,N,Sep,white,
2010,Unprovoked,USA,M,joven,N,Sep,,
2010,Unprovoked,SOUTH AFRICA,M,adulto,Y,Sep,white,
2010,Unprovoked,AUSTRALIA,M,adolescente,N,Sep,,mediano
2010,Unprovoked,USA,M,adulto,N,Sep,,chico
2010,Unprovoked,TONGA,M,joven,N,Sep,,
2010,Unprovoked,USA,M,,N,Sep,,
2010,Unprovoked,USA,M,joven,N,Sep,,
2010,Unprovoked,USA,M,joven,N,Sep,,
2010,Unprovoked,SOLOMON ISLANDS,M,adulto,N,Sep,,
2010,Invalid,BAHAMAS,M,mediana edad,Y,Aug,,
2010,Unprovoked,USA,M,niño,N,Aug,,
2010,Unprovoked,AUSTRALIA,M,adulto,Y,Aug,white,
2010,Unprovoked,USA,M,mediana edad,N,Aug,white,
2010,Provoked,AUSTRALIA,F,,N,Aug,,
2010,Unprovoked,SOUTH KOREA,F,adolescente,N,Aug,,
2010,Unprovoked,AUSTRALIA,M,mediana edad,N,Aug,,
2010,Unprovoked,USA,M,adulto,N,Aug,,
2010,Unprovoked,MALTA,M,adulto,N,Aug,,grande
2010,Invalid,USA,F,,N,Aug,,
2010,Unprovoked,USA,M,,N,Aug,white,grande
2010,Unprovoked,USA,F,adulto,N,Aug,,chico
2010,Unprovoked,USA,M,adolescente,N,Jul,,chico
2010,Unprovoked,USA,M,joven,N,Jul,,
2010,Unprovoked,USA,M,niño,N,Jul,,
2010,Unprovoked,USA,F,adolescente,N,Jul,sandtiger,chico
2010,Unprovoked,USA,M,mediana edad,N,Jul,,
2010,Provoked,SPAIN,M,niño,N,Jul,,
2010,Unprovoked,USA,M,,N,Jul,,
2010,Provoked,USA,M,,N,Jul,,
2010,Unprovoked,SOUTH AFRICA,F,joven,N,Jul,,
2010,Provoked,USA,M,joven,N,Jul,blue,mediano
2010,Unprovoked,USA,M,joven,N,Jul,,chico
2010,Unprovoked,USA,M,mediana edad,N,Jul,,mediano
2010,Unprovoked,USA,M,joven,N,Jun,bull,chico
2010,Unprovoked,USA,F,niño,N,Jun,,
2010,Unprovoked,USA,F,adolescente,N,Jun,,
2010,Unprovoked,VIETNAM,M,adolescente,N,Jun,,chico
2010,Unprovoked,USA,F,joven,N,Jun,,chico
2010,Unprovoked,AUSTRALIA,M,mediana edad,N,Jun,,
2010,Unprovoked,USA,M,joven,N,Jun,,
2010,Provoked,USA,M,mediana edad,N,May,lemon,chico
2010,Unprovoked,VIETNAM,F,mediana edad,N,May,,
2010,Unprovoked,VIETNAM,F,mediana edad,N,May,,
2010,Unprovoked,AUSTRALIA,M,,N,May,,
2010,Unprovoked,MADAGASCAR,M,mediana edad,N,May,,
2010,Unprovoked,USA,F,niño,N,May,,chico
2010,Provoked,USA,M,adulto,N,Apr,lemon,mediano
2010,Unprovoked,USA,M,tercera edad,N,Apr,,grande
2010,Unprovoked,SOUTH AFRICA,M,adulto,N,Apr,,mediano
2010,Unprovoked,EGYPT,M,joven,N,Apr,,mediano
2010,Unprovoked,REUNION,M,adulto,N,Mar,,chico
2010,Unprovoked,NEW ZEALAND,M,,N,Feb,,
2010,Unprovoked,SOUTH AFRICA,M,,N,Feb,,grande
2010,Unprovoked,FIJI,M,joven,Y,Feb,,
2010,Unprovoked,AUSTRALIA,F,mediana edad,N,Feb,,mediano
2010,Unprovoked,AUSTRALIA,M,mediana edad,N,Feb,wobbegong,chico
2010,Provoked,NEW ZEALAND,M,,N,Feb,,mediano
2010,Unprovoked,AUSTRALIA,M,joven,N,Feb,white,mediano
2010,Provoked,USA,M,,N,Feb,spinner,mediano
2010,Invalid,GUAM,M,adulto,Y,Feb,,
2010,Unprovoked,USA,M,adulto,Y,Feb,,
2010,Provoked,NEW ZEALAND,F,adolescente,N,Feb,,chico
2010,Unprovoked,BRAZIL,M,adulto,N,Jan,,
2010,Unprovoked,AUSTRALIA,M,,N,Jan,,
2010,Unprovoked,UNITED ARAB EMIRATES (UAE),M,mediana edad,N,Jan,,
2010,Unprovoked,AUSTRALIA,M,,N,Jan,,
2010,Unprovoked,SOUTH AFRICA,M,adulto,Y,Jan,white,
2010,Unprovoked,AUSTRALIA,F,niño,N,Jan,,chico
2010,Unprovoked,VIETNAM,F,,N,Jan,,
2010,Unprovoked,VIETNAM,M,,N,Jan,,
2010,Unprovoked,VIETNAM,M,,N,Jan,,
2010,Unprovoked,USA,M,adulto,N,Jan,,
2010,Unprovoked,SOUTH AFRICA,M,,N,Jan,,
2009,Unprovoked,SOUTH AFRICA,M,joven,N,Dec,,
2009,Provoked,AUSTRALIA,M,mediana edad,N,Dec,,
2009,Unprovoked,MOZAMBIQUE,M,adulto,N,Dec,zambesi,mediano
2009,Boating,AUSTRALIA,M,,N,Dec,,
2009,Unprovoked,AUSTRALIA,M,joven,N,Dec,bull,grande
2009,Unprovoked,SOUTH AFRICA,M,joven,Y,Dec,,
2009,Invalid,SOUTH AFRICA,M,,N,Dec,,
2009,Unprovoked,NEW ZEALAND,M,joven,Y,Dec,white,grande
2009,Unprovoked,AUSTRALIA,M,adulto,N,Dec,,
2009,Boating,AUSTRALIA,,,N,Dec,white,
2009,Provoked,USA,M,mediana edad,N,Dec,sandtiger,mediano
2009,Invalid,USA,M,mediana edad,N,Nov,,
2009,Unprovoked,USA,M,niño,N,Nov,,mediano
2009,Unprovoked,USA,M,adulto,N,Nov,,
2009,Unprovoked,USA,M,joven,N,Nov,,
2009,Unprovoked,USA,F,adulto,N,Nov,,
2009,Unprovoked,USA,M,joven,N,Nov,,chico
2009,Unprovoked,AUSTRALIA,M,adulto,N,Nov,,mediano
2009,Unprovoked,USA,M,joven,N,Nov,,
2009,Unprovoked,AUSTRALIA,M,adulto,N,Oct,white,grande
2009,Unprovoked,MOZAMBIQUE,M,,N,Oct,zambesi,
2009,Unprovoked,AUSTRALIA,F,adolescente,N,Oct,,
2009,Unprovoked,USA,M,,N,Oct,,
2009,Unprovoked,USA,M,mediana edad,N,Oct,,mediano
2009,Unprovoked,PANAMA,F,niño,N,Oct,,
2009,Provoked,SCOTLAND,M,joven,N,Oct,,
2009,Unprovoked,AUSTRALIA,M,joven,N,Oct,bull,grande
2009,Unprovoked,USA,M,,N,Oct,,
2009,Provoked,UNITED KINGDOM,M,adulto,N,Oct,,
2009,Unprovoked,USA,M,,N,Sep,bull,mediano
2009,Unprovoked,VIETNAM,M,,N,Sep,,
2009,Provoked,SOMALIA,M,,N,Sep,,
2009,Provoked,BRAZIL,M,adulto,Y,Sep,,
2009,Invalid,USA,M,mediana edad,Y,Sep,,
2009,Unprovoked,BRAZIL,M,adolescente,Y,Sep,,
2009,Invalid,NEVIS,M,,Y,Sep,,
2009,Provoked,SOLOMON ISLANDS,M,,N,Sep,,
2009,Unprovoked,USA,M,,N,Aug,,chico
2009,Unprovoked,SOUTH AFRICA,M,adulto,Y,Aug,white,
2009,Unprovoked,USA,F,joven,N,Aug,,chico
2009,Unprovoked,SOUTH AFRICA,M,,N,Aug,white,mediano
2009,Unprovoked,USA,M,adulto,N,Aug,,
2009,Unprovoked,USA,M,,N,Aug,tiger,
2009,Unprovoked,USA,M,mediana edad,N,Aug,,
2009,Unprovoked,BAHAMAS,M,adolescente,N,Jul,bull,
2009,Unprovoked,AUSTRALIA,M,adolescente,N,Jul,,
2009,Unprovoked,VIETNAM,F,mediana edad,N,Jul,,
2009,Unprovoked,USA,F,adolescente,N,Jul,,
2009,Invalid,SPAIN,F,niño,N,Jul,,
2009,Unprovoked,USA,F,adulto,N,Jul,,
2009,Unprovoked,USA,F,joven,N,Jul,,
2009,Unprovoked,VIETNAM,M,mediana edad,N,Jul,,
2009,Provoked,BAHAMAS,M,,N,Jul,,mediano
2009,Unprovoked,USA,M,,N,Jul,,chico
2009,Unprovoked,SOUTH AFRICA,M,adulto,N,Jul,,
2009,Unprovoked,USA,F,adolescente,N,Jul,,
2009,Provoked,USA,F,mediana edad,N,Jul,nurse,mediano
2009,Unprovoked,AUSTRALIA,M,mediana edad,N,Jun,,mediano
2009,Invalid,USA,M,adulto,N,Jun,,
2009,Invalid,USA,M,adolescente,N,Jun,,
2009,Provoked,VIETNAM,M,,N,Jun,white,
2009,Unprovoked,EGYPT,M,,N,Jun,,
2009,Unprovoked,EGYPT,M,,N,Jun,,
2009,Unprovoked,EGYPT,F,mediana edad,Y,Jun,,grande
2009,Provoked,TAIWAN,M,mediana edad,N,May,,
2009,Provoked,USA,M,,N,May,,chico
2009,Unprovoked,USA,M,adulto,N,May,,
2009,Unprovoked,USA,M,mediana edad,N,May,,
2009,Provoked,GUAM,M,adulto,N,May,blacktip,chico
2009,Unprovoked,USA,M,mediana edad,N,May,,
2009,Provoked,BAHAMAS,M,mediana edad,N,May,,mediano
2009,Unprovoked,USA,F,,N,Apr,,
2009,Unprovoked,USA,M,,N,Apr,,
2009,Unprovoked,USA,M,joven,N,Apr,,
2009,Unprovoked,PHILIPPINES,M,joven,N,Apr,,
2009,Unprovoked,USA,M,mediana edad,N,Apr,,
2009,Unprovoked,USA,M,adulto,N,Apr,,chico
2009,Unprovoked,AUSTRALIA,M,mediana edad,N,Apr,,chico
2009,Invalid,USA,M,mediana edad,N,Apr,,
2009,Invalid,SOUTH AFRICA,M,joven,Y,Apr,,
2009,Unprovoked,USA,M,,N,Apr,,grande
2009,Unprovoked,USA,M,adolescente,N,Apr,,
2009,Provoked,SOUTH AFRICA,M,mediana edad,N,Mar,raggedoth,
2009,Unprovoked,SOUTH AFRICA,M,adolescente,Y,Mar,,
2009,Unprovoked,AUSTRALIA,M,adolescente,N,Mar,,
2009,Unprovoked,AUSTRALIA,M,,N,Mar,,
2009,Unprovoked,AUSTRALIA,F,,N,Mar,,
2009,Unprovoked,USA,F,adolescente,N,Mar,,chico
2009,Unprovoked,MALAYSIA,F,,N,Mar,,
2009,Unprovoked,USA,M,mediana edad,N,Mar,,
2009,Provoked,AUSTRALIA,M,joven,N,Mar,,
2009,Unprovoked,NEW CALEDONIA,M,joven,Y,Mar,,
2009,Provoked,SOUTH AFRICA,M,mediana edad,N,Mar,blue,chico
2009,Boating,NEW ZEALAND,M,,N,Mar,,
2009,Unprovoked,AUSTRALIA,M,adolescente,N,Mar,,mediano
2009,Unprovoked,AUSTRALIA,M,,N,Feb,,
2009,Unprovoked,AUSTRALIA,M,,N,Feb,,
2009,Unprovoked,AUSTRALIA,M,adulto,N,Feb,white,mediano
2009,Unprovoked,AUSTRALIA,M,adulto,N,Feb,bull,mediano
2009,Sea Disaster,USA,M,,Y,Feb,,
2009,Unprovoked,AUSTRALIA,M,mediana edad,N,Feb,white,grande
2009,Unprovoked,AUSTRALIA,M,,N,Feb,,
2009,Provoked,AZORES,M,mediana edad,N,Jan,,
2009,Invalid,BRAZIL,M,adolescente,Y,Jan,,
2009,Unprovoked,CUBA,M,adolescente,N,Jan,bull,
2009,Boating,NEW ZEALAND,,,N,Jan,,
2009,Unprovoked,AUSTRALIA,M,joven,N,Jan,,
2009,Unprovoked,SOUTH AFRICA,M,adulto,Y,Jan,tiger,
2009,Invalid,BRAZIL,M,adolescente,Y,Jan,,
2009,Boating,AUSTRALIA,M,,N,Jan,white,grande
2009,Unprovoked,NEW ZEALAND,M,,N,Jan,,
2009,Unprovoked,SOUTH AFRICA,,,Y,Jan,,
2009,Unprovoked,AUSTRALIA,M,joven,N,Jan,,mediano
2009,Unprovoked,AUSTRALIA,F,adolescente,N,Jan,white,grande
2009,Unprovoked,AUSTRALIA,M,adulto,N,Jan,white,grande
2009,Boating,NEW ZEALAND,,,N,Jan,mako,grande
2009,Unprovoked,ECUADOR,M,joven,N,Jan,,
2009,Unprovoked,NEW ZEALAND,M,mediana edad,N,Jan,,
2009,Unprovoked,CUBA,,,N,Jan,bull,
2008,Invalid,AUSTRALIA,,,N,Dec,,
2008,Boating,AUSTRALIA,,,N,Dec,,mediano
2008,Unprovoked,AUSTRALIA,M,niño,N,Dec,,
2008,Unprovoked,AUSTRALIA,M,adulto,N,Dec,white,grande
2008,Unprovoked,AUSTRALIA,M,mediana edad,Y,Dec,white,grande
2008,Unprovoked,USA,M,,N,Dec,white,
2008,Unprovoked,NEW ZEALAND,M,,N,Dec,,
2008,Provoked,SOUTH AFRICA,M,adolescente,N,Dec,raggedoth,mediano
2008,Boating,AUSTRALIA,,,N,Dec,white,grande
2008,Unprovoked,MOZAMBIQUE,M,,Y,Dec,,
2008,Unprovoked,EGYPT,F,,N,Nov,,
2008,Sea Disaster,PHILIPPINES,M,,N,Nov,,
2008,Unprovoked,ECUADOR,F,,N,Nov,,
2008,Boating,AUSTRALIA,M,,N,Nov,bronze_whaler,
2008,Sea Disaster,TAIWAN,M,mediana edad,Y,Nov,,
2008,Unprovoked,PHILIPPINES,M,adulto,Y,Nov,,
2008,Provoked,AUSTRALIA,M,adulto,N,Oct,,grande
2008,Unprovoked,NEW CALEDONIA,M,joven,N,Oct,lemon,
2008,Provoked,AUSTRALIA,M,mediana edad,N,Oct,reef,mediano
2008,Unprovoked,AUSTRALIA,M,adolescente,N,Oct,,
2008,Unprovoked,USA,M,niño,N,Oct,,
2008,Unprovoked,CROATIA,M,mediana edad,N,Oct,white,grande
2008,Unprovoked,USA,M,mediana edad,N,Sep,,
2008,Unprovoked,USA,M,mediana edad,N,Sep,,chico
2008,Provoked,AUSTRALIA,M,mediana edad,N,Sep,bronze_whaler,
2008,Unprovoked,USA,M,adulto,N,Sep,,chico
2008,Unprovoked,USA,M,mediana edad,N,Sep,tiger,
2008,Unprovoked,USA,M,,N,Sep,white,grande
2008,Unprovoked,AUSTRALIA,M,mediana edad,N,Sep,,grande
2008,Unprovoked,USA,M,mediana edad,N,Sep,,
2008,Unprovoked,USA,M,adolescente,N,Sep,,
2008,Unprovoked,USA,M,mediana edad,N,Sep,,chico
2008,Unprovoked,USA,M,,N,Sep,,
2008,Unprovoked,AUSTRALIA,M,adulto,N,Aug,,
2008,Invalid,USA,M,adulto,Y,Aug,,
2008,Provoked,ENGLAND,M,mediana edad,N,Aug,blue,
2008,Unprovoked,USA,M,joven,N,Aug,,
2008,Unprovoked,USA,M,adulto,N,Aug,,mediano
2008,Unprovoked,USA,M,joven,N,Aug,,
2008,Invalid,USA,F,joven,N,Aug,,
2008,Unprovoked,USA,M,mediana edad,N,Aug,,
